customer_id,signup_date,country,revenue ,score,email,notes,plan,age,last_login ,channel,is_active
CUST-002364-4280,"Feb 04, 2024",US,3720.79,56.5,,needs onboarding call,trial,28,2024-11-27 21:41:00,social,false
CUST-002365-2739,31/01/2024,DE,2252.38,70.1,anna2365@corp.io,high-value lead,enterprise,40,2024-06-01 10:05:00,email,false
CUST-002366-6726,21/06/2023,PL,3750.97,68.1,maria2366@example.com,follow up next quarter,free,61,2024-06-19 18:38:00,paid,true
CUST-002367-1069,2023-11-03,DE,791.65,72.5,,high-value lead,pro,75,2024-05-21 17:35:00,email,true
CUST-002368-9381,2023-10-20,PL,1158.77,65.6,anna2368@example.com,high-value lead,pro,55,2024-12-18 15:31:00,referral,true
CUST-002369-6898,31/08/2024,UA,1296.35,61.5,,renewal at risk,trial,41,2026-04-05 15:17:00,email,true
CUST-002370-4985,"May 07, 2024",US,3392.71,74.2,tom2370@biz.dev,high-value lead,enterprise,53,2025-06-06 02:03:00,referral,true
CUST-002371-4928,2023-07-27,DE,3458.18,58.8,,expansion opportunity,free,43,2024-07-27 13:52:00,organic,true
CUST-002372-1726,05/03/2023,US,870.42,73.8,alex2372@example.com,expansion opportunity,enterprise,71,2024-03-24 23:17:00,social,true
CUST-002373-2489,17/02/2024,US,131.63,66.7,kasia2373@biz.dev,expansion opportunity,pro,71,2024-05-10 12:45:00,paid,true
CUST-002374-6803,16/06/2023,PL,2576.98,71.0,,follow up next quarter,trial,62,2024-12-27 17:58:00,social,false
CUST-002375-1783,17/07/2023,Poland,1827.69,83.0,anna2375@corp.io,needs onboarding call,pro,18,2024-01-06 15:24:00,referral,false
CUST-002376-8024,04/01/2023,US,2687.14,69.6,,champion in finance team,trial,47,2024-06-09 00:00:00,social,false
CUST-002377-1426,15/06/2023,PL,4150.05,75.1,,renewal at risk,free,60,2023-08-24 13:13:00,email,true
CUST-002378-9411,2024-05-17,US,1849.98,67.7,,champion in finance team,enterprise,58,2025-06-22 23:58:00,email,false
CUST-002379-4785,2023-11-06,UA,3987.01,63.5,,champion in finance team,trial,44,2023-11-15 02:00:00,paid,true
CUST-002380-8986,2024-10-10,DE,3771.47,75.0,,renewal at risk,enterprise,63,2025-09-22 06:28:00,referral,false
CUST-002381-5236,"May 07, 2023",US,2835.91,68.7,,champion in finance team,trial,35,2023-09-03 03:55:00,referral,true
CUST-002382-5508,"May 05, 2024",DE,4873.56,56.9,,high-value lead,trial,29,2025-04-14 14:15:00,email,false
CUST-002383-7212,14/11/2023,PL,3812.76,73.8,,renewal at risk,free,59,2024-11-29 14:01:00,organic,true
CUST-002384-7022,2023-08-16,POL,4932.90,86.3,anna2384@mail.test,expansion opportunity,free,52,2024-08-12 23:57:00,social,true
CUST-002385-4811,10/05/2023,DE,4783.73,76.6,,renewal at risk,trial,65,2024-11-21 23:49:00,referral,true
CUST-002386-9382,2024-09-03,US,1773.23,64.5,,renewal at risk,pro,60,2026-01-16 06:30:00,organic,false
CUST-002387-3897,2024-09-06,US,2891.35,71.1,,follow up next quarter,free,25,2026-04-28 00:12:00,social,true
CUST-002388-6864,21/10/2024,US,237.71,60.6,,champion in finance team,pro,40,2025-09-24 07:07:00,paid,true
CUST-002389-2570,"Nov 23, 2024",DE,4471.47,70.2,alex2389@biz.dev,follow up next quarter,pro,30,2025-10-07 08:05:00,paid,true
CUST-002390-3832,2024-05-30,DE,2101.35,76.8,alex2390@corp.io,high-value lead,enterprise,39,2024-12-05 08:16:00,paid,true
CUST-002391-2391,09/05/2023,UA,3440.23,62.3,,high-value lead,free,23,2024-12-20 20:26:00,social,true
CUST-002392-9225,"Jul 23, 2024",POL,4508.11,76.7,,follow up next quarter,trial,58,2024-10-22 00:21:00,organic,true
CUST-002393-8179,28/01/2024,PL,2166.55,75.9,,champion in finance team,trial,70,2024-05-12 23:24:00,paid,false
CUST-002394-9866,"Aug 16, 2024",US,1184.33,123456.0,,high-value lead,free,65,2025-11-14 11:09:00,email,true
CUST-002395-2680,"Oct 08, 2023",Poland,3929.99,56.9,,needs onboarding call,trial,35,2024-10-31 05:50:00,social,true
CUST-002396-7908,"Feb 12, 2024",PL,2354.58,69.4,,renewal at risk,trial,21,2024-03-21 16:01:00,email,true
CUST-002397-4621,11/06/2023,US,1844.59,58.3,,needs onboarding call,free,48,2023-10-06 12:09:00,email,false
CUST-002398-6508,"Dec 16, 2023",US,3761.68,74.1,kasia2398@example.com,needs onboarding call,free,18,2024-10-16 13:45:00,paid,true
CUST-002399-4336,2023-07-11,DE,N/A,61.5,kasia2399@example.com,needs onboarding call,enterprise,50,2024-04-03 06:01:00,paid,true
CUST-002400-6488,21/07/2023,UA,4871.82,60.7,,high-value lead,free,29,2024-07-15 18:52:00,organic,false
CUST-002401-7268,2023-10-05,PL,827.41,73.5,,champion in finance team,enterprise,29,2024-09-12 00:09:00,social,true
CUST-002402-3021,2023-12-22,UA,2026.36,74.7,alex2402@example.com,follow up next quarter,pro,45,2024-11-24 02:17:00,paid,false
CUST-002403-4405,29/04/2023,US,1375.16,67.5,,champion in finance team,pro,42,2023-11-13 13:49:00,organic,false
CUST-002404-3814,"Jul 25, 2023",DE,1368.81,69.9,,high-value lead,pro,63,2023-11-21 16:01:00,paid,true
CUST-002405-6261,20/10/2024,UA,2684.47,68.6,,follow up next quarter,trial,61,2026-04-04 16:35:00,email,true
CUST-002406-4191,2024-05-01,DE,4186.72,79.0,,champion in finance team,pro,72,2025-11-22 19:12:00,referral,true
CUST-002407-6591,24/02/2023,UA,2915.07,71.7,,needs onboarding call,trial,40,2023-09-27 13:51:00,referral,true
CUST-002408-7554,11/06/2024,PL,3944.35,72.8,ivan2408@example.com,champion in finance team,enterprise,23,2025-06-24 20:17:00,paid,true
CUST-002409-4898,2024-09-25,DE,284.55,63.0,,champion in finance team,free,55,2025-10-24 09:17:00,paid,false
CUST-002410-5253,2024-06-17,DE,20.53,71.4,,needs onboarding call,trial,21,2025-05-18 19:48:00,email,true
CUST-002411-6572,"Jun 24, 2024",PL,1599.15,70.7,,renewal at risk,trial,75,2024-09-26 16:11:00,organic,false
CUST-002412-5562,07/09/2024,UA,2350.77,70.6,lena2412@biz.dev,follow up next quarter,enterprise,21,2025-06-25 09:24:00,organic,false
CUST-002413-1340,2023-08-28,US,3061.48,76.0,,needs onboarding call,trial,71,2025-01-21 05:04:00,social,false
CUST-002414-2869,"May 16, 2023",DE,3269.84,75.7,,high-value lead,pro,32,2024-11-27 08:21:00,email,true
CUST-002415-5106,08/10/2024,DE,1969.08,58.4,anna2415@mail.test,high-value lead,enterprise,44,2024-12-11 18:56:00,organic,false
CUST-002416-3734,2023-08-28,DE,2954.61,79.5,maria2416@biz.dev,expansion opportunity,trial,48,2024-12-26 01:04:00,organic,true
CUST-002417-8701,07/08/2024,US,1001.52,58.3,,renewal at risk,pro,55,2024-09-16 02:23:00,social,true
CUST-002418-7632,15/09/2023,DE,4234.05,71.2,,follow up next quarter,trial,43,2024-07-11 05:37:00,paid,true
CUST-002419-7836,2024-12-15,PL,4586.24,66.0,alex2419@biz.dev,expansion opportunity,free,21,2026-03-08 19:30:00,email,false
CUST-002420-3565,2023-07-16,PL,3040.11,68.1,,expansion opportunity,free,50,2023-11-06 17:04:00,paid,true
CUST-002421-9943,"Dec 08, 2023",PL,1470.79,62.4,,follow up next quarter,trial,29,2025-07-01 21:48:00,referral,false
CUST-002422-2462,2023-09-01,UA,1122.28,74.8,tom2422@corp.io,expansion opportunity,pro,33,2024-01-03 22:23:00,email,true
CUST-002423-4425,01/06/2024,PL,4778.17,74.4,maria2423@biz.dev,high-value lead,free,22,2025-10-30 13:17:00,social,false
CUST-002424-4663,"May 23, 2023",UA,2727.49,68.1,,follow up next quarter,trial,52,2024-11-12 12:27:00,paid,true
CUST-002425-9336,"Oct 17, 2024",DE,3400.98,74.8,,champion in finance team,enterprise,41,2025-10-25 06:48:00,paid,true
CUST-002426-1275,2023-10-16,US,3187.44,56.8,,expansion opportunity,enterprise,59,2023-11-21 06:21:00,referral,false
CUST-002427-6877,30/01/2023,PL,4688.58,63.4,,expansion opportunity,enterprise,60,2024-07-12 17:59:00,email,true
CUST-002428-7463,"Jun 29, 2024",DE,,85.4,,follow up next quarter,free,67,2025-01-27 05:44:00,social,true
CUST-002429-7010,2024-10-30,DE,2914.07,72.2,lena2429@corp.io,expansion opportunity,enterprise,75,2024-11-13 03:07:00,email,true
CUST-002430-8569,"Jun 16, 2023",PL,165.53,54.1,,needs onboarding call,trial,32,2025-01-23 17:44:00,referral,true
CUST-002431-2072,2024-10-22,DE,416.21,69.9,,high-value lead,pro,42,2026-05-19 03:45:00,email,true
CUST-002432-2606,01/01/2024,UA,3498.56,59.2,,follow up next quarter,enterprise,29,2025-06-09 12:04:00,organic,true
CUST-002433-4591,"Oct 12, 2023",DE,117.46,73.5,,champion in finance team,free,36,2024-01-15 23:02:00,paid,true
CUST-002434-3836,17/10/2024,US,4905.00,69.0,,needs onboarding call,free,70,2025-02-17 04:13:00,email,true
CUST-002435-4961,"Mar 02, 2024",UA,191.75,69.4,,renewal at risk,trial,70,2024-08-25 12:39:00,paid,false
CUST-002436-1045,"Dec 08, 2024",PL,1712.62,76.7,,needs onboarding call,enterprise,69,2025-03-20 02:35:00,paid,true
CUST-002437-7584,2024-11-12,PL,979.46,57.4,maria2437@mail.test,renewal at risk,free,52,2025-12-15 16:58:00,paid,false
CUST-002438-3474,2024-06-25,PL,1212.35,78.8,,follow up next quarter,free,43,2025-10-03 13:15:00,referral,true
CUST-002439-3578,27/04/2023,UA,3027.03,70.2,kasia2439@mail.test,needs onboarding call,pro,59,2023-10-02 02:41:00,social,true
CUST-002440-8867,"Sep 12, 2023",DE,3088.60,67.6,,champion in finance team,enterprise,57,2024-12-18 05:47:00,referral,true
CUST-002441-4117,2023-03-09,UA,3564.28,64.6,,follow up next quarter,free,58,2023-09-14 16:56:00,paid,true
CUST-002442-3001,"May 31, 2023",UA,648.38,67.5,,follow up next quarter,pro,23,2023-11-17 03:36:00,organic,true
CUST-002443-7347,"Oct 27, 2023",UA,2304.60,74.0,,champion in finance team,pro,75,2024-12-13 04:19:00,paid,true
CUST-002444-1417,2023-12-05,US,2162.17,77.7,,needs onboarding call,pro,48,2025-06-06 11:57:00,organic,false
CUST-002445-9761,25/08/2023,UA,1780.76,75.1,,needs onboarding call,free,26,2024-08-29 13:15:00,referral,false
CUST-002446-6312,2023-03-15,UA,N/A,58.2,,high-value lead,free,68,2024-07-21 19:12:00,organic,false
CUST-002447-9995,"Apr 13, 2024",DE,3083.77,72.6,,champion in finance team,pro,36,2024-12-30 06:22:00,email,true
CUST-002448-3570,19/12/2024,UA,2715.36,84.2,,champion in finance team,enterprise,57,2026-07-18 10:31:00,social,true
CUST-002449-6296,2024-11-22,UA,3168.13,73.7,,expansion opportunity,trial,39,2025-08-12 18:07:00,email,true
CUST-002450-2159,18/04/2023,DE,1508.05,69.9,,expansion opportunity,pro,73,2024-11-18 23:26:00,organic,false
CUST-002451-1742,10/02/2024,US,4332.46,77.5,,high-value lead,pro,57,2025-01-02 12:13:00,organic,false
CUST-002452-2869,2023-10-15,PL,102.51,73.2,maria2452@corp.io,expansion opportunity,trial,42,2024-04-01 19:54:00,paid,true
CUST-002453-1870,01/04/2024,PL,3489.57,62.8,,renewal at risk,pro,29,2025-08-18 01:28:00,email,true
CUST-002454-9401,24/09/2024,PL,572.92,65.6,,expansion opportunity,enterprise,34,2026-04-13 17:46:00,email,false
CUST-002455-2296,21/01/2024,DE,296.10,73.5,,champion in finance team,pro,54,2025-08-02 23:51:00,paid,true
CUST-002456-9314,13/08/2024,UA,1462.03,73.7,,high-value lead,free,28,2025-08-25 02:20:00,email,false
CUST-002457-8724,2024-04-02,US,571.73,57.1,,champion in finance team,trial,74,2025-05-26 04:02:00,organic,false
CUST-002458-7603,19/10/2023,PL,3337.78,76.1,,champion in finance team,enterprise,26,2023-10-24 01:48:00,referral,false
CUST-002459-6484,01/10/2023,PL,990.38,83.3,,needs onboarding call,trial,47,2024-07-28 04:39:00,paid,true
CUST-002460-3281,2024-08-26,PL,37.39,64.1,,champion in finance team,pro,26,2026-04-03 14:14:00,paid,true
CUST-002461-6749,2024-01-09,DE,3261.72,72.8,ivan2461@example.com,high-value lead,trial,21,2025-08-19 09:53:00,email,false
CUST-002462-6560,2024-10-30,DE,405.80,70.5,,renewal at risk,enterprise,75,2024-12-01 20:02:00,paid,false
CUST-002463-8946,2024-12-11,DE,1269.60,75.3,,renewal at risk,pro,21,2026-01-03 15:12:00,email,true
CUST-002464-5487,2023-03-14,DE,3109.59,53.6,,needs onboarding call,pro,61,2023-10-27 11:08:00,referral,false
CUST-002465-8100,"Nov 17, 2023",UA,4217.84,65.9,piotr2465@biz.dev,follow up next quarter,trial,63,2025-02-16 14:58:00,organic,false
CUST-002466-4411,27/03/2023,pl ,N/A,79.3,,expansion opportunity,pro,37,2024-04-18 06:43:00,social,true
CUST-002467-4887,2024-03-07,US,1720.64,56.5,,follow up next quarter,pro,37,2024-07-14 10:50:00,paid,true
CUST-002468-1364,2024-08-25,PL,2272.86,83.2,,high-value lead,pro,44,2025-12-21 07:46:00,email,true
CUST-002469-9272,12/09/2024,PL,2041.26,70.3,anna2469@example.com,expansion opportunity,trial,74,2024-10-04 18:59:00,social,true
CUST-002470-7901,2024-02-12,PL,2995.01,69.5,,renewal at risk,trial,58,2025-05-23 12:14:00,social,true
CUST-002471-9001,25/10/2024,PL,649.13,75.6,,high-value lead,trial,53,2025-10-14 15:17:00,email,true
CUST-002472-8293,"May 19, 2024",PL,3397.96,65.7,ivan2472@example.com,champion in finance team,free,45,2024-10-18 06:15:00,social,false
CUST-002473-9258,06/12/2023,US,2778.29,64.0,,high-value lead,free,21,2024-02-09 09:49:00,referral,false
CUST-002474-3234,2024-11-24,UA,2563.31,70.8,ivan2474@example.com,follow up next quarter,pro,59,2025-01-25 18:33:00,email,true
CUST-002475-9265,2024-10-15,US,3664.07,57.6,,follow up next quarter,pro,66,2025-07-12 13:41:00,organic,true
CUST-002476-4000,2023-09-03,DE,32.84,72.9,,expansion opportunity,free,18,2024-05-03 01:26:00,organic,true
CUST-002477-5580,31/03/2023,US,2135.93,71.4,,high-value lead,trial,68,2023-09-04 02:59:00,referral,true
CUST-002478-7545,2023-12-07,DE,1638.51,70.5,,follow up next quarter,enterprise,57,2024-08-25 23:12:00,email,false
CUST-002479-2504,2024-01-04,PL,,63.2,,champion in finance team,free,38,2025-02-02 06:38:00,social,false
CUST-002480-4642,"Oct 25, 2023",DE,2595.56,62.9,tom2480@biz.dev,needs onboarding call,enterprise,50,2025-04-25 11:58:00,paid,true
CUST-002481-9297,18/11/2023,US,1088.86,67.5,,follow up next quarter,enterprise,61,2024-07-30 00:29:00,referral,false
CUST-002482-4233,"Feb 11, 2023",PL,4955.95,69.3,kasia2482@mail.test,follow up next quarter,free,70,2024-07-01 04:08:00,organic,false
CUST-002483-8945,2023-08-17,US,1097.26,79.2,,needs onboarding call,enterprise,59,2025-03-04 05:08:00,email,true
CUST-002484-1263,"Feb 16, 2023",UA,1298.48,70.4,,follow up next quarter,pro,75,2023-12-26 07:14:00,social,true
CUST-002485-3597,"May 06, 2024",US,1733.58,69.7,lena2485@example.com,renewal at risk,trial,34,2024-08-30 17:22:00,organic,true
CUST-002486-6802,26/05/2023,PL,1692.60,68.1,,needs onboarding call,pro,63,2024-09-18 16:16:00,email,true
CUST-002487-6055,01/02/2024,US,3521.62,54.9,,high-value lead,enterprise,24,2024-03-24 10:11:00,email,true
CUST-002488-7562,06/04/2023,DE,1550.84,56.2,,renewal at risk,trial,33,2023-10-25 12:09:00,organic,false
CUST-002489-3774,"Jul 14, 2023",UA,,66.3,,high-value lead,pro,36,2023-07-20 14:22:00,social,true
CUST-002490-8160,2024-06-21,UA,343.49,73.5,,expansion opportunity,enterprise,64,2024-10-01 11:07:00,organic,false
CUST-002491-7848,2023-02-28,US,1554.51,78.2,,follow up next quarter,trial,18,2024-09-12 21:39:00,organic,true
CUST-002492-8489,"Aug 26, 2023",UA,1876.21,68.2,,follow up next quarter,enterprise,24,2023-09-11 21:47:00,social,false
CUST-002493-7079,2024-11-01,UA,3055.66,71.4,,needs onboarding call,trial,28,2026-02-05 00:23:00,referral,true
CUST-002494-8668,"Jan 16, 2024",DE,1180.55,72.6,,follow up next quarter,enterprise,60,2024-11-09 22:19:00,social,false
CUST-002495-5719,17/01/2024,PL,866.45,80.8,,high-value lead,enterprise,51,2024-05-19 23:21:00,referral,true
CUST-002496-3267,"Jan 16, 2024",DE,1764.46,70.6,,needs onboarding call,free,64,2025-07-13 14:13:00,social,false
CUST-002497-9157,2024-06-05,PL,1521.09,76.1,,champion in finance team,enterprise,28,2025-02-03 11:07:00,social,false
CUST-002498-2086,11/12/2024,PL,1433.71,76.0,,renewal at risk,free,39,2025-05-25 14:51:00,organic,true
CUST-002499-3726,2023-10-23,UA,4094.25,56.2,ivan2499@mail.test,follow up next quarter,trial,67,2024-01-18 13:17:00,email,true
CUST-002500-9585,2023-04-09,UA,4368.78,75.6,piotr2500@example.com,needs onboarding call,pro,62,2024-08-19 10:47:00,paid,false
CUST-002501-3237,"Mar 22, 2024",PL,806.04,73.2,,champion in finance team,enterprise,23,2025-01-13 00:24:00,social,true
CUST-002502-3576,2023-03-26,US,417.47,73.5,,follow up next quarter,trial,62,2024-03-28 23:49:00,referral,true
CUST-002503-2875,"Feb 18, 2024",DE,3834.44,73.5,,needs onboarding call,pro,74,2024-09-04 03:48:00,referral,true
CUST-002504-5359,"Jun 14, 2023",DE,2843.83,74.6,,expansion opportunity,enterprise,40,2023-11-06 13:34:00,paid,true
CUST-002505-2936,"Jun 24, 2024",PL,1514.36,78.8,,needs onboarding call,pro,59,2025-07-14 12:12:00,email,true
CUST-002506-5232,2023-12-18,PL,263.83,65.6,,follow up next quarter,pro,71,2025-05-29 21:43:00,organic,false
CUST-002507-9227,"Sep 07, 2023",US,2837.94,65.5,,expansion opportunity,pro,35,2024-11-21 23:18:00,social,false
CUST-002508-3519,2024-08-23,DE,4001.43,58.6,,high-value lead,enterprise,67,2024-11-15 10:43:00,organic,false
CUST-002509-2767,2024-06-29,DE,998.05,68.4,,high-value lead,free,47,2025-05-30 04:30:00,organic,true
CUST-002510-7968,2023-11-14,US,2555.17,68.9,alex2510@biz.dev,champion in finance team,trial,63,2024-06-07 23:32:00,email,true
CUST-002511-2463,29/02/2024,US,1183.56,57.2,,renewal at risk,trial,35,2024-06-04 01:13:00,paid,false
CUST-002512-7506,06/01/2023,PL,4818.25,64.1,,needs onboarding call,enterprise,47,2024-02-08 17:19:00,paid,true
CUST-002513-4103,20/05/2023,UA,,67.4,ivan2513@mail.test,needs onboarding call,trial,67,2024-05-24 14:14:00,email,false
CUST-002514-6438,"Aug 28, 2023",DE,4201.28,72.9,,follow up next quarter,enterprise,40,2024-09-12 03:09:00,organic,false
CUST-002515-5440,2024-06-17,PL,1822.40,69.6,,needs onboarding call,free,67,2025-10-09 00:49:00,organic,true
CUST-002516-9741,2023-08-13,UA,1481.10,57.9,,champion in finance team,free,47,2023-08-21 11:35:00,email,true
CUST-002517-6815,2024-06-13,UA,852.24,66.6,,renewal at risk,pro,50,2025-05-13 19:00:00,referral,true
CUST-002518-1222,09/09/2024,PL,N/A,68.9,,needs onboarding call,free,66,2026-03-01 22:14:00,social,false
CUST-002519-2356,18/12/2023,PL,N/A,67.1,piotr2519@mail.test,champion in finance team,pro,54,2023-12-19 02:15:00,paid,true
CUST-002520-7060,"Dec 09, 2023",US,4399.64,60.9,,expansion opportunity,free,67,2024-09-01 20:48:00,paid,true
CUST-002521-2368,2023-12-20,PL,3014.41,82.5,,champion in finance team,pro,58,2024-05-21 05:16:00,paid,false
CUST-002522-2290,2023-06-02,PL,507.48,69.0,,expansion opportunity,pro,23,2024-11-05 22:56:00,paid,false
CUST-002523-4694,"May 26, 2024",DE,4398.17,64.9,,expansion opportunity,trial,71,2025-06-15 17:31:00,organic,true
CUST-002524-5000,"Jul 05, 2024",DE,2497.68,53.5,,champion in finance team,pro,26,2024-11-09 04:01:00,social,false
CUST-002525-5757,25/09/2023,PL,834.40,60.5,,renewal at risk,trial,38,2023-10-22 09:38:00,organic,true
CUST-002526-7301,02/08/2024,DE,3216.54,77.6,,needs onboarding call,free,32,2025-03-22 13:08:00,organic,true
CUST-002527-8114,"Nov 24, 2024",US,1495.00,75.2,,expansion opportunity,enterprise,75,2025-11-19 13:22:00,organic,true
CUST-002528-1134,20/11/2023,US,,75.5,,needs onboarding call,enterprise,57,2024-08-02 13:24:00,email,true
CUST-002529-3021,2023-04-24,US,3579.75,77.3,ivan2529@example.com,needs onboarding call,pro,29,2024-02-09 22:36:00,paid,false
CUST-002530-4417,2024-12-13,US,250.00,70.0,,expansion opportunity,trial,20,2026-04-17 22:56:00,social,true
CUST-002531-8297,07/11/2024,DE,4307.62,69.9,piotr2531@corp.io,expansion opportunity,trial,57,2025-01-08 01:32:00,organic,false
CUST-002532-2171,2024-05-22,US,434.46,68.9,piotr2532@mail.test,expansion opportunity,enterprise,48,2025-12-30 22:14:00,referral,true
CUST-002533-2373,"Mar 18, 2024",PL,,68.5,,champion in finance team,trial,64,2024-05-19 05:32:00,organic,true
CUST-002534-3008,23/04/2024,DE,3231.23,66.7,,high-value lead,pro,32,2025-06-28 12:25:00,email,true
CUST-002535-9501,2024-06-09,PL,4629.72,60.9,,renewal at risk,free,69,2024-12-28 20:52:00,social,true
CUST-002536-1328,"Nov 08, 2024",DE,2791.53,78.4,,renewal at risk,enterprise,61,2025-12-12 21:12:00,email,true
CUST-002537-7374,2024-02-24,US,1830.76,65.4,,champion in finance team,pro,38,2025-05-07 11:42:00,referral,true
CUST-002538-9596,01/09/2024,UA,2584.32,65.7,,renewal at risk,pro,22,2025-03-25 02:40:00,organic,true
CUST-002539-6270,2024-02-07,UA,N/A,56.2,,renewal at risk,free,58,2025-08-20 17:38:00,referral,true
CUST-002540-8589,2023-03-28,PL,3963.10,67.7,,follow up next quarter,trial,42,2023-12-26 09:44:00,paid,true
CUST-002541-1544,05/10/2023,UA,1095.10,66.5,,high-value lead,trial,32,2024-12-26 23:38:00,email,false
CUST-002542-5971,28/04/2024,DE,4060.52,63.5,,expansion opportunity,enterprise,59,2025-08-27 04:27:00,paid,false
CUST-002543-9074,22/04/2024,DE,4865.32,72.2,,needs onboarding call,trial,27,2024-07-16 23:46:00,organic,true
